本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。	This document is in accordance with the provisions of GB/T 1.1 a 202 久标准化工作导则第工部分:标准化文件的结构和起草规则起惠。	yes
！我为这样的治学精神感到遗憾。	! I feel sorry for such a spirit of governance.	yes
文字方面不予评价，方家各有分辨。	The text is not evaluated, and each party has its own way of distinguishing it.	yes
整体2星。	2 stars overall.	yes
高二的时候看的这本书当时只是抱着无聊看看玩的心态，感觉这样的书自己应该不会沉迷吧，毕竟起点的网文以往还是不太吸引我的。	The second year of high school when I read this book at the time just hold a boring look at the mindset of play, feel that the book should not be addicted to it, after all, the starting point of the net article in the past or not very attractive to me.	yes
然后...就掉坑里了。	And then... Just fell into the pit.	yes
按着这个剧情来说，整本书都是比较轻松愉快的，前部分叶修还在网游里的时候，即使是公会之间勾心斗角，也因为往往被叶神狗血，搞得一点也不沉重。	According to this plot, the whole book is relatively easy and pleasant, the first part of the Ye Xiu is still in the online game, even if the guilds hooked up with each other, also because often by the Ye Shen dog blood, make it not heavy at all.	yes
至于到了比赛的部分，写出了时代的变迁新旧交替的一点点心酸之感（可能是我多愁善感）。	As for the part where it comes to the contest, it's written with a little bit of heartache of the changing times of old and new (maybe I'm just sentimental).	yes
看整部书花了我高二许多学习时间，可是就是停不下来。	Reading the whole thing took me a lot of study time sophomore year of high school, but I just couldn't stop.	yes
全职对人物和感情线的描写让人十分惊艳，有的人物只是偶尔带过，也会给人留下很深的影响，像比较重点描写的角色叶修黄少天苏沐橙都有大量的粉丝，而不在写作中心的角色例如江波涛楚云秀等等也十分找人喜欢，在一个电竞的爽文中竟然让人找不到一个让人讨厌至极的人物，这是全职在人物描写上的成功。	Full-time on the characters and emotional lines of the depiction of people very amazing, some characters just occasionally brought, but also will leave a deep impact, like more focus on the description of the role of Ye Xiu Huang Shaotian Su Mu orange have a large number of fans, and not in the center of the writing of the role of the role of, for example, Jiang Botao Chu Yunxiu, and so on is also very find people to like, in an e-sports cool article surprisingly let people can not find a let a person hate to the extreme characters, this is full-time in the Characterization success.	yes
而在感情线上，全职也没有一般网文所令人诟病的后宫佳丽三千万要么美女要么腐的毛病，全文所有人的感情，都有一个共同的地方就是他们喜欢着荣耀这个游戏，并且大都想要堂堂正正的胜利。	And in the relationship line, full-time also does not have the general net article is criticized by the harem beautiful thirty million either beautiful or corrupt fault, the full text of all the people's feelings, all have a common place is that they love the glory of the game, and most of them want to hallow the victory.	yes
小计量有却没有什么大阴谋，每个人看上去都那么单纯可爱。	Little measurements are there yet there is no great intrigue and everyone seems so innocent and sweet.	yes
这或许也是为什么全职没有什么令人讨厌的角色。	That's probably why there aren't any obnoxious characters full time.	yes
全职的IP很大，也归功于此。	The full-time IP is big and attributed to that.	yes
撇开网文这个文化现象不谈，全职不失为一本不错的书。	Netflix as a cultural phenomenon aside, Full Time is not a bad read.	no
多少他真的会给人提供一些热血，一点点感动。	More or less he really does provide some heat and a little touch.	no
今年4月份全职要动漫化。	Full-time to be anime-ized this April.	no
其实想要买齐这套书很久了，碍于永远钱包不够厚都没狠下心下手，然后想要买的时候就发现，tb上简直是假货猖獗，其实全职最近出了另一个版本，封面图吧我自己是蛮喜欢的，但还是打算先买老的版本，所以就在亚马逊上看了看，一次性买下来了一套。	Actually want to buy all this set of books for a long time, in the way of forever wallet is not thick enough are not ruthless down, and then want to buy it found, tb on the simply rampant fakes, in fact, full-time recently came out of another version of the cover picture bar I myself is quite like, but still intend to buy the old version of the first, so just look on amazon, a one-time to buy a set down.	no
接下来简单说一下货的情况。	Next, a brief word about the shipment.	no
●第四本的塑封没有，但书是新的。	● The plastic cover of the fourth book is missing, but the book is new.	no
●第十七本塑封是在但是被打开了，书的质感也很奇怪感觉没有其他的硬。	● The seventeenth plastic cover was in but was opened and the texture of the book felt strangely hard without the others.	no
●第23本和第十七本情况一样，但是也比第十七本硬，但十分的旧。	● Book 23 is in the same condition as book 17, but also harder than book 17, but very old.	no
●个别几本书的出版社不同好像第23和17就是同一个出版社，和其他的不同。	● Individual books have different publishers as if 23rd and 17th are the same publisher, unlike the others.	no
●整体来讲还算满意，24本很大一箱，很满足。	● Overall it was quite satisfying, 24 books in a very large box.	no
落寞的小狮子	Lonely Little Lion	yes
拿到书的时候，以为会像是《失落的一角》那么简单，结果文字还很多哎！	When I got the book, I thought it was going to be as simple as The Lost Corner, but it turns out there's a lot more text oops!	yes
先后念了三次，才给小朋友念完这本书，一只会开枪的小狮子，爱吃果汁软糖的小狮子。	It took three times to read the book to the kids, a little lion who shoots guns and loves Juicy Fudge.	yes
当看到狮子吃掉猎人这个情节的时候，心里略有不适，现代都市人对于被动物吃掉这样的安排有点接受不了。	When I saw the lion eat the hunter this plot, the heart slightly uncomfortable, modern urban people for being eaten by animals such an arrangement is a bit unacceptable.	yes
看到最后，这个在人类社会成功了的小狮子，迷失了自己，他已经不是完全的狮子，也不是完全的人。	By the end of the scene, the young lion, who has succeeded in human society, loses himself; he is no longer fully lion or fully human.	yes
最后，只有小狮子的背影，不知道他去哪儿了。	In the end, there was only the back of the lion cub, wondering where he had gone.	yes
可能多年以后，这个小狮子的形象还留在长大了的小朋友的印象中，在某一天不经意的时候被想起，或许对她会有触动或是启发。	It is possible that years from now, the image of this lion cub will remain in the memory of a grown-up child, and will be recalled at an unspecified time one day, perhaps touching or inspiring her.	yes
性价比很高的作品集	A great portfolio for the money	yes
1、以前还不知道TASCHEN，最近买了不少他们的书，原因就是太强悍，不论是选题还是制作本身。	1, before I did not know TASCHEN, recently bought a lot of their books, the reason is too strong, both in the selection and the production itself.	yes
本作先后出过3个版本，最大的版本和那本米开朗基罗全集一样，都是接近50厘米长34厘米宽的；中版本大概是36厘米长23厘米宽；而这版是最小，而且配有书盒的两册书版。	There have been three editions of this work, the largest being close to 50 centimeters long by 34 centimeters wide, like that Michelangelo complete work; the middle edition is roughly 36 centimeters long by 23 centimeters wide; and this is the smallest, and comes with a book box for the two-volume book edition.	yes
个人觉得还可以接受，一来价格便宜，且700多页分成两本，作为平装本也较好翻阅；二来是不同于米开朗基罗全集那本，画作占了主体，达芬奇这本黑白手稿占了大部分，对于预算有限的、非美术专业读者而言，这版作为欣赏画作和手稿的性价比是最高的。	Personally, I think it is acceptable, first, the price is cheap, and more than 700 pages are divided into two books, as a paperback is also better to flip; secondly, is different from the complete works of Michelangelo that book, paintings accounted for the main body, da Vinci this black and white manuscripts accounted for most of the limited budget, non-art professional readers, this edition as the appreciation of the paintings and manuscripts of the best price is the cost-effective.	yes
2、绘画部分的解说很棒，有构图分析、草稿分析和历史背景（比如最后的晚餐），但不知道是印刷还是书尺寸问题，有些阴影部分县的太深了，看不清细节，有点遗憾。	2, the narration of the painting part is great, with composition analysis, draft analysis and historical background (such as the Last Supper), but I don't know if it's the printing or the book size, some of the shaded parts of the county are too deep to see the details, which is a bit of a pity.	yes
3、对比米开朗基罗的手稿，达芬奇的手稿内容就丰富的多。	3. In contrast to Michelangelo's manuscripts, Leonardo da Vinci's manuscripts are much richer.	yes
前者已经是天才了，后者涉猎之广、成就之高，不足以天才来形容。	The former is already a genius, and the latter's wide-ranging involvement and achievements are not enough to be described as genius.	yes
如果以前只看画作只能体会一半的达芬奇，看完手稿就彻底没语言了。	If before only looking at the paintings could only half experience Da Vinci, after reading the manuscript there is no language at all.	yes
垃圾，谁买谁后悔！	Garbage, whoever buys it regrets it!	yes
从来不给差评的，这个真心垃圾，买了浪费钱 神马，给个理由！	Never give bad reviews, this is truly garbage, bought a waste of money God, give a reason!	yes
1.走时不准，突然变成1月1号，时间归零了。	1. The timekeeping is not accurate, suddenly becomes January 1, the time is zeroed.	yes
2.劣质皮带，都不是硅胶的，带了手腕过敏起泡。	2. Inferior quality belts, are not silicone, with wrist allergy blisters.	yes
3.经常连不上手机。	3. Often can not connect to the phone.	yes
4.续航只有五天。	4. The battery life is only five days.	yes
5.睡眠检测不显示，时间是0。	5. Sleep detection is not displayed and the time is 0.	yes
6.不防水。	6. Not waterproof.	yes
7.其他。	7. Other.	yes
物流太慢	Logistics is too slow	yes
显示10月16号到，结果21号才收到，差评！	It showed that it arrived on October 16th, but it turned out to be received on the 21st... bad review!	yes
快递太差，亚马逊上买东西本来就慢，没想到会这么慢！	The delivery was terrible, buying on Amazon is already slow, I didn't expect it to be this slow!	yes
总体满意	Overall satisfied	yes
之前一开始还担心相机的包装，这次还好，里面有充气包，相机三码一致，也能在官网注册，快门次数0，其余的就只能等时间检验了 。	Before at first I was worried about the packaging of the camera, this time it was fine, there is an inflatable bag inside, the camera three codes are consistent, also can be registered on the official website, the number of shutter count 0, the rest will have to wait for the test of time .	yes
发货速度还蛮快的，在这里吐槽一下快递小哥，贵重的物品就放在门房，走的飞快，我没办法当着他面开箱检验，对这点实在是无语。	Shipping speed is quite fast, here to spit on the courier boy, valuable items on the concierge, go fast, I have no way to open the box in front of him to test, on this point is really speechless.	yes
商家发货前做到了为客户着想:)	The merchant did what was best for the customer before shipping :)	yes
商家比较负责，专门打电话问所用相机的屏幕尺寸，确实替客户着想了。	The merchant was more responsible and called specifically to ask about the size of the screen of the camera used, so he really looked out for the customer.	yes
发货速度也快。	Shipping was fast too.	yes
金刚膜贴上去也挺合适和管用的。	Adamantium film fits and works pretty well on it too.	yes
电池充不满	Battery not fully charged	yes
机器确实不错，想问下怎么第一次充电起就充不满啊，充电指示灯一直红色	The machine is really good, I would like to ask how to charge the first time from the charge is not enough ah, the charging indicator has been red	yes
目前找不到亚马逊官方反馈渠道，所以只能在商品评价里反馈	I can't find an official Amazon feedback channel at the moment, so I can only give feedback in the product reviews	yes
1. 在 3 月 29 号，通过预购途径使用 31 元购买了此书，显示 3 月 31 号会推送到设备上，此时亚马逊官网上还无法预览该书（因为还未发布）；	1. purchased the book through the pre-order route using $31 on March 29th, indicating that it would be pushed to devices on March 31st, at which point the book could not be previewed on the official Amazon site (because it had not yet been released);	yes
2. 3 月 31 号推送到设备上的书，内容是空白，只有敬请期待，而亚马逊上该书电子版降价到了 18 元；	2. the book that was pushed to devices on March 31st was blank, with only stay tuned, and the price of the electronic version of the book was reduced to $18 on Amazon;	yes
3. 这两天反复尝试将设备上的下载的空白的书进行删除，再次同步，都无法获取到包含实际内容的电子版《商业的本质》，但是看到亚马逊官网已经可以预览该书。	3. Repeated attempts over the past two days to delete the downloaded blank book from the device and synchronize it again have failed to obtain an electronic version of The Nature of Business that contains the actual content, but I see that the book can already be previewed on the Amazon website.	yes
目前我有几点感想	I have a few thoughts so far	yes
1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”	1. the price is not really the most important issue, the key is how to replace the blank books on kindle with books with actual content now, instead of downloading them forever with "stay tuned".	yes
2. 预购的书以后应该不会再买了，毕竟万一跳票，再下载一本空内容的书，手续看起来非常复杂；	2. Pre-ordered books should not be purchased in the future, after all, in case of jumping the gun, the procedure of downloading another book with empty content looks very complicated;	yes
3. 希望亚马逊给到一个可以反馈此类问题的正常渠道，当对电子书下载、或者使用提出疑义的时候可以有地方反馈（工单、线上客服都可以，可以参考微软官方商城是怎么做的）	3. I hope that Amazon will give a normal channel to give feedback on such issues, so that when there are doubts about the download of e-books, or the use of the e-books, there is a place to give feedback (work orders, online customer service can be, you can refer to the official Microsoft Store how to do)	yes
不是很推荐阅读	Not really recommended reading	yes
很久前读的，恰巧看见了凭记忆写点读后感吧。	I read it a long time ago, and I happened to see it and write something about it from memory.	yes
这本书与其说是短篇小说集，不如说是生活中关于爱情的碎片收集。	This book is not so much a collection of short stories as it is a collection of pieces of life about love.	yes
本书的笔调极其平淡，是那种白开水一样的平淡，遣词造句对简约追求到了极致，情节也是像夏日午后的大街一样，寂静平淡。	The tone of the book is extremely plain, the kind of plain as plain as plain water, the wordplay goes to the extreme of simplicity, and the plot is as silent and bland as a street on a summer afternoon.	yes
每一个短篇都是平凡生活中的一小段时间的剪影，没有开头，没有结局。	Each short story is a snapshot of a small period of time in ordinary life, with no beginning and no end.	yes
最后收集在一起，冠名《当我们谈论爱情时我们在谈论什么》。	Finally collected together under the title What We Talk About When We Talk About Love.	yes
我想，这个小说集，以及它的标题，像是一种行为艺术，作者想表达的是，爱情不止是舞台上的悲欢离合，都市传说中的海枯石烂，也不只是你侬我侬的如胶似漆，爱情不止是以上也不应该被以上代表，爱情也是平淡如水的生活，枯燥无味的日复一日，也有对生活的无措，现实的逃避，未来的茫然。	I think this collection of stories, and its title, is like a kind of performance art, the author wants to express that love is more than just the sadness and joy on the stage, the urban legend of the sea and the rocks, and not just you and me like glue, love is more than the above nor should it be represented by the above, love is also a life as plain as water, boring day by day, there is also the life of the unpreparedness, the reality of the escape, the future of the The future is uncertain.	yes
阅读这本书时你脑海里可能回想起你身旁吵架的夫妻，认识的人的索然无味的婚姻，以及不如意的感情。	As you read this book your mind may go back to the bickering couple next to you, the tasteless marriages of people you know, and less-than-ideal relationships.	yes
这正是我不推荐阅读的原因，从审美的角度上讲，本书的文笔和情节都索然无味，除非你的生活惊涛骇浪或者甜蜜得如生活在糖果城堡，否则你得阅读时的感觉就是见怪不怪和无聊。	This is exactly why I don't recommend reading it; aesthetically, the writing and plot of this book are tasteless, and unless your life is amazing or sweet as living in a candy castle, you'll have to read it with the feeling that you've seen it all and are bored.	yes
而从思想深度上，日常情节并没有让人眼前一亮或者扩展一个人的思路和视野（这点不同于马尔克斯的《霍乱时期的爱情》），短暂的片段也没有探讨任何问题，比如是什么样的错误导致了爱情的失败？	And in terms of depth of thought, the everyday episodes don't brighten or expand one's thoughts or horizons (unlike Marquez's Love in the Time of Cholera in this regard), nor do the brief segments explore any questions, such as what kind of mistakes lead to the failure of love?	yes
主角婚姻的破裂来源于那些原因？	The breakdown of the protagonist's marriage stems from those reasons?	no
所以我不推荐阅读这本书，读不读都没什么太大意义。	So I don't recommend reading this book, it doesn't make much sense to read it or not.	no
作者的想法更多地通过技巧和体裁表达而不是故事情节，也是本书阅读体验比较差的原因。	The author's ideas are expressed more through technique and genre than storyline, and is the reason why this book is a poorer reading experience.	no
适合粗读,不能细看。	Suitable for cursory reading, not for detailed reading.	yes
本书的逻辑性很好,但是内容不够丰满。	The book is logical, but not fleshed out enough.	yes
解释了很多销售理论是什么、为什么,但在怎么办方面却很薄弱,只是指出了方向但是没有给出具体的做法。	It explains a lot of the what and why of sales theory, but is very weak on how to do it, just pointing out the direction but not giving specific practices.	yes
另外,本书感觉像是拼凑而成。	Also, the book feels like a patchwork.	yes
举例既有国内的又有国外的;既有知名企业家或销售员又有名不见经传的人。	Examples are both domestic and foreign; well-known entrepreneurs or salesmen and unknowns.	yes
不知道是不是为了举例而编纂的故事，如果举一些作者亲历的案例会更有信服力。	I don't know if the story was compiled for the sake of examples, but it would have been more convincing to cite some of the author's own cases.	yes
在顾客还是客户的称谓上变来变去。	Change around on the title of customer or client.	yes
标题上还是顾客,正文中就变成客户了。	The headline is still a customer, but in the text it becomes a client.	yes
电子书中还出现了错别字、标点符号缺失、编号错误的问题。	The eBook also has typos, missing punctuation, and incorrect numbering.	yes
总之,这本书作为理论入门是个不错的选择,但对于已经从事销售工作想要提高销售水平的人就不太适用了。	In short, this book is a good choice as a theoretical introduction, but not so much for those who are already engaged in sales and want to improve their sales level.	yes
快速了解互联网金融的导读书	A quick introductory book on internet finance	yes
这本书很浅，可以说只是一个入门课，可以帮助大家快速了解互联网金融的全貌，但要深入了解，还是要按图索骥，自己去深挖。	This book is very shallow, and can be said to be only an introductory lesson to help you quickly understand the whole picture of Internet finance, but to go deeper, you still have to follow the charts and dig deeper on your own.	yes
且成书时间较早，后来的支付宝微信借补贴大战培养用户习惯的内容还没提及，如今的第三方支付份额只怕已不是书中所说的占比这么小了吧。	And into the book time earlier, then Alipay WeChat borrow subsidies to cultivate user habits of the content has not been mentioned, today's share of third-party payments is afraid that the book is not so small as the proportion of it.	yes
现在好多人外出吃饭都是带个手机就好，商家也因为银行流水太高的原因，弃用银联了。	Nowadays, so many people just take a cell phone with them when they go out to eat, and merchants are abandoning the use of UnionPay because the bank flow is too high.	yes
但还是非常感谢作者写出这本入门书，看得出作者起码有多年的金融观察经验，对国内外的金融发展史都十分熟悉，所以才能写成如此通俗易懂的内容。	Still, I am very grateful to the author for writing this primer, and I can see that the author has at least many years of experience in financial observation, and is very familiar with the history of financial development both at home and abroad, which is why he has been able to write such an easy-to-understand content.	yes
写高大空很容易，难的是写的通俗易懂。	It's easy to write tall and empty, the hard part is writing in a way that is easy to understand.	yes
欣赏你，更想让你知道！	Appreciate you and want you to know it even more!	yes
决定一个人工作满意度的第一要素不是薪水高低，而是在工作中是否得到了足够重视和赏识。	The first factor that determines a person's job satisfaction is not the level of salary, but whether he or she is sufficiently valued and appreciated at work.	yes
根据马斯洛需求层次理论，在人的基本生存需要得到满足后，最迫切的就是心理需要的满足——希望被理解、被肯定、被赏识。	According to Maslow's Hierarchy of Needs Theory, after a person's basic survival needs have been satisfied, the most urgent is the fulfillment of psychological needs - the desire to be understood, affirmed and appreciated.	yes
确实，对于国人来说，大部分是“爱你在心口难开”，即便是怀有爱、感激与赞赏也是默默放在心里不会说出来。	Indeed, for most of the people in the country, "love you in the heart of the mouth is difficult to open", even with love, gratitude and appreciation is silently put in the heart will not say out.	yes
作者在本书中阐述了五种赞赏的语言：肯定的言辞、精心时刻、服务的行为、称心的礼物、身体接触。	In this book, the author describes five languages of appreciation: words of affirmation, moments of care, acts of service, gifts of gratification, and physical touch.	yes
我觉得重要的不是你知道赞赏的五种语言到底是什么，而是你能随时随地发自内心地用这五种语言去赞赏，去感恩身边的人，不管是家人，朋友还是同事。	I think the important thing is not that you know what the five languages of appreciation really are, but that you can use them from the heart at all times to appreciate and be grateful for those around you, whether they are family, friends or coworkers.	yes
其实越是亲密的人越需要赞赏和感恩，这样我们的生活才会变得更加美好。	In fact, the closer we are to each other, the more we need to appreciate and be thankful for our lives.	yes
学会赞赏，企业也能在一定程度上挽留住人才，降低辞职率。	By learning to appreciate, companies can also retain talent to a certain extent and reduce the resignation rate.	yes
感谢译者给我们带来了精彩的国外的思想和世界。	Thank you to the translators for bringing us wonderful ideas and worlds from abroad.	yes
由于中西方文化背景等原因，语言之间或多或少会存在差异，如果有机会能看到作者原版相信会收获更多。	Due to the Chinese and Western cultural background and other reasons, there will be more or less differences between the languages, if you have the opportunity to see the author's original version I believe it will gain more.	yes
再次谢谢作者和译者以及编辑们的辛勤劳动！	Thanks again to the authors and translators and editors for their hard work!	no
疑为伪劣商品，请亚马逊严格审核	Suspected shoddy goods, ask Amazon for strict scrutiny	yes
质量超级差，包装松垮，没有分量，甚至不如路边地摊产品，没有克重，没有条码，十袋包装也是松松垮垮，完全不是合格产品的特征；是亚马逊最糟糕的购物体验，已经申请退货；完全属于质量问题；建议商家擦亮眼睛，拒绝劣质货；补充：又买了心相印，超市23元/10卷，加了几张对比照片，进一步验证了该产品的伪劣，为了给消费者更明确的参考，避免经济损失和进一步的心情不快！	Super poor quality, loose packaging, no weight, not even as good as roadside stall products, no grams, no bar code, ten bags of packaging is also loose, not at all the characteristics of qualified products; is the worst shopping experience on Amazon, has applied for a return; completely belongs to the quality of the problem; suggest that businessmen shine their eyes and refuse inferior goods; add: bought another heart to heart, supermarket 23 yuan / 10 rolls, added a few comparative photos, further verified the product's shoddy, in order to give consumers a clearer reference, to avoid financial losses and further mood upset!	yes
再度期望亚马逊能够一丝不苟，严把商品源头。	Once again, I expect Amazon to be meticulous and tighten up the source of their merchandise.	yes
马马虎虎的产品，和期望有差距	Sloppy product, falls short of expectations	yes
优点：	Pros:	yes
1. 大品牌，价格便宜。	1. Big brands at cheap prices.	yes
优点2：电机和刀片都是PANASONIC保证的，使用起来也还OK，但是和我期望有差距。	Pro 2: The motor and blades are guaranteed by PANASONIC, and they work OK, but they are not what I expected.	yes
缺点：	Drawbacks:	yes
1. 充电没有指示灯，这个最基本你的电源指示都省下了，估计购买300元产品的客户，在松下PANASONIC的眼里，也是施舍，毫无尊重。	1. Charging no indicator light, this most basic your power instructions are saved, it is estimated that the purchase of 300 yuan product customers, in the eyes of Panasonic PANASONIC, but also alms, no respect.	yes
2. 有强烈的异味 充电时候，哪怕仅仅充电10分钟，就可以闻到强烈的塑胶燃烧的那种味道。	2. Strong odor When charging, even if only charging 10 minutes, you can smell the strong smell of burning plastic.	yes
办公室试用了1天，搞的全屋子都是这种塑胶味道。	Tried it in the office for 1 day and got this plastic smell all over the house.	yes
和我之前用过的同价位的飞利浦PHILIPS相比，虽然多了个刀头，但是松下这款产品，质量真是对不起消费者了。	Compared to my previous Philips PHILIPS in the same price range, although it has an extra blade, this Panasonic product, the quality is really sorry for the consumer.	yes
小包装	small package	yes
收到快递一看上面写着电商版就知道又掉坑里了，比超市买的小了好些，应该是M，跟商品介绍上面的图片包装不一样，所谓新版吧。	Received the courier a look at the above written electric version know and fell into the pit, than the supermarket to buy a good deal smaller, should be M, with the introduction of goods above the picture packaging is not the same, the so-called new version of it.	yes
三颗星是怪自己马虎没看清楚商品规格，你卖M码电商版我没意见，你货不对版是几个意思？	Three stars is to blame for being sloppy and not reading the item specs, I have no problem with you selling a size M e-commerce version, what do you mean the item is not the right size?	yes
电商套路深，有时间还是去超市买了。	The e-commerce set is deep, so I'd better go to the supermarket to buy it sometime.	yes
就酱紫。	That's it.	yes
味道不喜欢	I don't like the taste.	yes
小孩很不喜欢牙膏的味道，每次都说辣，也许用别的词形容才更贴切，小孩的词库里暂时只有这个词。	The kid hates the taste of toothpaste and says spicy every time, so maybe another word would be more apt, and that's all that's in the kid's vocabulary for now.	yes
搞活动时候买的，很便宜，所以也不好意思给差评了，四星吧，不过不会再买了。	I bought it during an event and it was cheap, so I'm sorry to give a bad review, 4 stars, but I won't buy it again.	yes
正品哟 包装好	It's the real thing. It's well packaged.	yes
包装很完整，里面加了充气袋，没有网上评论的只有光秃秃一个产品的样子。	The packaging was complete with an inflatable bag added to it, and it didn't look like just a bare product as reviewed online.	yes
瓶子外包装上还有一层塑料膜像图片上描述的一样，快递也很快，拍下第二天就来了。	There is a plastic film on the outer packaging of the bottle like described in the picture, and the delivery was fast, came the next day after I took the picture.	yes
是正品，只是没货了，不知道什么时候再上架。	It's authentic, just out of stock, not sure when it will be back on the shelves.	yes
糟心的一次购物体验	A bad shopping experience	yes
黑五的时候下的单，结果等了好久都没收到，后面一查询，包裹早已被签收，问了身边的同事都说没有帮签收，赶紧联系快递公司，却说要寄件方才能发起查询，联系了亚马逊客服，又等了十多天，终于搞清楚是快递被误投给别人了，又几番周转才终于取回快递，外包装已经被拆，商品还算是完整，也不知道被用过没有，总之挺糟心的	Black Friday when the order, the results of waiting for a long time are not received, the back of a query, the package has long been signed for, asked around the colleagues said did not help to sign for it, hurry to contact the courier company, but said that the sender can only initiate the query, contacted Amazon customer service, and waited for more than ten days, and finally figure out is the courier was mistakenly thrown to someone else, and then a few times turnover to finally pick up the courier, the outer packaging has been torn down, the commodity is also a kind of complete, I do not know whether it has been used, in short, quite bad!	yes
错误的配图	Incorrect Matching Picture	yes
我以为自己能够收到图1这样的耳机，没想到却收到了图2这样的耳机，图物不一致也就算了，耳机左右声音大小不一又是什么意思？	I thought I was able to receive headphones like Figure 1, but I didn't expect to receive headphones like Figure 2, and the inconsistency of the figure and object is not even, what is the point of the headphones having different sound sizes on the left and right?	yes
虽然名称都是一样的，但还是希望大家能够小心注意，另外还请亚马逊负责人及时更换正确的配图，万分感谢。	Even though the names are the same, I hope you can pay careful attention to it, and I also ask the person in charge of Amazon to replace the correct matching image in time, thank you very much.	yes
操作系统一般般	The operating system is mediocre	yes
用了一段时间，总体来说画面还可以，感觉不出什么差别来，就是这个系统让人看着纠结，开机时间明显有点慢，也没法进行很好的设置，再带的软件更是不用评论了，响应速度那就更一般了，和同事家的比起来那不是一个数量级的。	Used for a period of time, the overall picture is okay, do not feel any difference, it is the system let people look at the tangled, boot time is obviously a little slow, can not make a good setup, and then with the software is no need to comment on, the response speed that is more general, and colleagues compared to the home that is not an order of magnitude.	yes
看评论说很人性化的设计，我没有找到哪里人性化，遥控器这个常用的上下左右，返回键设计的位置实在是不敢恭维。	Read the reviews say very user-friendly design, I did not find where user-friendly, remote control this commonly used up and down, right and left, back button design location is really not complimentary.	yes
所以呢，就当个电视吧，再外加电视盒之类的用吧。	So what, just use it as a TV, plus a TV box or something.	yes
降价太厉害了	The price drop is too much.	yes
降价太厉害了，一百多入现在99！	The price drop is so great, over a hundred into now 99!	yes
在亚马逊积累了很多未评价的订单，所以我统一用复制的一段话作为评价内容。	I've accumulated a lot of unreviewed orders at Amazon, so I've standardized on a copied paragraph as the review content.	yes
如果我用这段话来评价，说明这款产品至少85分以上。	If I were to rate it with this paragraph, it would mean that this product is at least an 85 or higher.	yes
而比较差的产品，我绝对不会偷懒到复制粘贴评价，这样其他消费者在购买的时候会作为参考，而商家也会因此改进商品质量。	And for the worse products, I would never be lazy enough to copy and paste the reviews so that other consumers would use them as a reference when purchasing and the business would improve the quality of the item as a result.	yes
低价好线，不发烧就这个够了！	Low price for a good cable, this is enough without audiophiles!	yes
这么便宜的线，但是却应该是达到了hdmi认证标准的，亲身对比秒杀国内秋叶原这些狗屁玩意（价格都是贵一倍了），线身粗壮，也比较柔软，7米传输没有噪点，以后低价线认准倍思了！	Such a cheap line, but it should be up to the hdmi certification standards, personal comparison kill domestic Akihabara these shit (the price is twice as expensive), the line body is thick, but also relatively soft, 7 meters of transmission without noise, the future of low-priced line recognized by the Bess!	yes
东西还可以，但是亚马逊的售后服务真的比其他网站差太多了	The stuff is okay, but Amazon's after-sales service is really way worse than other sites	yes
下单后发现下错了，但是取消订单已经取消不了，网页联系在线客服一直显示错误链接，联系不上。	After placing an order, I found that I had placed a wrong order, but I couldn't cancel it anymore, and the webpage contacted online customer service and kept displaying an incorrect link, so I couldn't get in touch with them.	yes
到货后送货员给我打电话，我说我不要了，想取消订单的没取消成功，派送员就拿回去了，说先给我签收上，让我申请退货。	The delivery guy called me when it arrived, I said I didn't want it, and when I tried to cancel the order which didn't work, the dispatcher took it back and said he'd sign me up on it first and asked me to request a return.	yes
申请退货时才告知食品类一旦签收不能退货，没办法打电话给亚马逊客服，也是一样说法，签收不能退货。	Only when requesting a return was I told that food items cannot be returned once signed for, no way to call Amazon customer service, same story, signed for cannot be returned.	yes
我以前在京东和苏宁都买过政策上不能退货的物品，包括牛奶、纸尿裤等，联系客服都给退了，而且京东的纸尿裤打开后味道太大联系客服照样给退了，到了你亚马逊就不行。	I used to buy items that can't be returned on policy in both Jingdong and Suning, including milk, diapers, etc., and contacted customer service to return them, and the diapers from Jingdong smelled too much after opening them contacted customer service to return them as usual to you Amazon can't.	yes
规矩是死的，人是活的，联系你们客服，怎么处理的？	Rules are dead, people are alive. Contact your customer service, how did it go?	yes
告诉我要么我自己收下，要么让派送员自己买下来，人家派送员本来就不容易了，我凭什么让人家掏钱买下不是自己购买的东西？	Telling me that I either have to take it myself or have the delivery person buy it themselves, and it's not easy enough for the delivery person, so who am I to make them pay for something they didn't purchase themselves?	yes
行，我也不退了，我自己收下了，但是必须给你们的服务打1分	Okay, I won't return it, I'll take it for myself, but I have to rate your service 1 out of 10	yes
劝大家不要白花钱	I urge you not to spend your money in vain	yes
