Police arrest 15 after violent protest outside UK refugee hotel	Polizei verhaftet 15 nach gewalttätigem Protest vor britischem Flüchtlingshotel	yes
Good Price for Replacement	Guter Preis für Ersatz	yes
The grill of my car was ripped off by a large something flying down the interstate so I needed a replacement. I was afraid after reading some reviews that this wouldn't fit, but it was perfect! I own a 2013 Corolla LE. I didn't put it on myself--I had a guy at a body shop do it for me--but it looked really easy. It just snapped right on in less than 5 minutes. I gave it a 4 star for the sturdiness because it does seem pretty flimsy (time and flying debris will tell), but over all I'm very satisfied that my car no longer has a gaping maw on the front now and that the price was reasonable.	Der Grill meines Autos wurde von einem großen Ding abgerissen, das die Autobahn hinunterflog, also brauchte ich einen Ersatz. Ich hatte Angst, nachdem ich einige Kritiken gelesen hatte, dass das nicht passen würde, aber es war perfekt! Ich besitze einen 2013 Corolla LE. Ich habe es nicht selbst angezogen - ich ließ es von einem Mann in einer Karosseriewerkstatt für mich machen - aber es sah wirklich einfach aus. Es ist einfach in weniger als 5 Minuten eingeschnappt. Ich habe ihm 4 Sterne für die Robustheit gegeben, weil es ziemlich dünn erscheint (Zeit und herumfliegende Trümmer werden es zeigen), aber insgesamt bin ich sehr zufrieden, dass mein Auto jetzt keinen klaffenden Schlund mehr vorne hat und dass der Preis angemessen war.	yes
Needs improvement	Verbesserungsbedürftig	yes
Super awesome light My 5 year old absolutely loved this light It didn’t last long he got it for his birthday in January it’s February already has trouble with the buttons and doesn’t run bright with plug in eats up batteries even tried recharging batteries Super cool but needs improvement	Super tolles Licht Mein 5-Jähriger hat dieses Licht absolut geliebt, es hat nicht lange gedauert, er hat es zu seinem Geburtstag im Januar bekommen, es ist Februar, hat bereits Probleme mit den Knöpfen und läuft nicht hell mit Plug-In frisst Batterien auf, hat sogar versucht, Batterien aufzuladen Super cool, muss aber verbessert werden	yes
Musical Start	Musikalischer Auftakt	yes
The piano is great starters! It finds your child’s inner artistic ability and musical talent. It develops a good hand-eye coordination. The piano isn’t only a play toy, but it actually works and allows your child to play music at an early age. If you want your child to be a future pianist, you should try this product out! Very worth the money!	Das Klavier ist ein großartiger Starter! Es findet die inneren künstlerischen Fähigkeiten und das musikalische Talent Ihres Kindes. Es entwickelt sich eine gute Hand-Auge-Koordination. Das Klavier ist nicht nur ein Spielzeug, sondern es funktioniert tatsächlich und ermöglicht Ihrem Kind, schon in jungen Jahren Musik zu spielen. Wenn Sie möchten, dass Ihr Kind ein zukünftiger Pianist wird, sollten Sie dieses Produkt ausprobieren! Sehr das Geld wert!	yes
I put this on my nose as directed twice a day rubbing it in for 2 minutes. The skin on my nose reddened and went completely raw. I was pretty taken aback. I had a well healed scar from falling into barb wire from years ago. Not only did this product not work but I almost ended up at the dermatologist's office, however, putting aqua-for and a bandaid over the area finally calmed it down after about a week. My nose is still reddened however but hoping this goes away soon.	Ich lege dies zweimal täglich auf meine Nase und reibe es 2 Minuten lang ein. Die Haut auf meiner Nase wurde gerötet und wurde völlig rau. Ich war ziemlich verblüfft. Ich hatte eine gut verheilte Narbe, die vor Jahren in Stacheldraht gefallen war. Nicht nur, dass dieses Produkt nicht funktionierte, sondern ich wäre fast in der Hautarztpraxis gelandet, aber Aqua-for und ein Pflaster über den Bereich zu legen, beruhigte es schließlich nach etwa einer Woche. Meine Nase ist immer noch gerötet, aber ich hoffe, dass dies bald verschwindet.	yes
Someone screwed up the formula?? This is so weird. In normal light it looks like I have a pink and an orange but under UV light they are the same! I drew a pink line using a paint stick from another brand so you can see what pink should look like and know it's not just my camera. Pink is my most used color so I'm a bit upset about this. Red, orange, and pink are basically all orange. No point in calling them red or pink. The white isn't as bright as I would have hoped. The rest of the colors are all great and I like how easily these paints wash off. I just wits there were a pink. I guess the purple will suffice.	Hat jemand die Formel vermasselt?? Das ist so komisch. Bei normalem Licht sieht es so aus, als hätte ich ein Pink und ein Orange, aber unter UV-Licht sind sie gleich! Ich habe mit einem Farbstift einer anderen Marke eine rosa Linie gezeichnet, damit Sie sehen können, wie Pink aussehen soll und wissen, dass es nicht nur meine Kamera ist. Rosa ist meine am häufigsten verwendete Farbe, daher bin ich etwas verärgert darüber. Rot, Orange und Pink sind im Grunde alle orange. Es macht keinen Sinn, sie rot oder pink zu nennen. Das Weiß ist nicht so hell, wie ich es mir erhofft hätte. Der Rest der Farben ist alle großartig und ich mag, wie leicht sich diese Farben abwaschen lassen. Ich wusste nur, dass es ein Rosa gab. Ich denke, das Lila wird ausreichen.	yes
works for the most part	funktioniert zum größten Teil	yes
I had bleached my whole head and then dyed over it with a black box dye a few months ago. I then went and had highlights put in all over my head. A few weeks later I put blue/green Arctic Fox hair dye on my hair and it would not fade out. I used this stuff with Olaplex No. 3 and it lightened TREMENDOUSLY all over, removing the green and blue parts as well as lifting the dark box dye. However, after a day I noticed a green tint to my hair. Every day it gets worse and I have used the color extractor twice now, with the same results. My hair is also getting darker where the box dye was. This is a great product it just doesn't seem to last.	Ich hatte meinen ganzen Kopf gebleicht und ihn dann vor ein paar Monaten mit einer Blackbox-Farbe überfärbt. Ich ging dann und ließ mir Highlights über den ganzen Kopf setzen. Ein paar Wochen später habe ich blau / grünes Polarfuchshaarfärbemittel auf meine Haare aufgetragen und es würde nicht verblassen. Ich habe dieses Zeug mit Olaplex Nr. 3 verwendet und es hellte sich überall enorm auf, entfernte die grünen und blauen Teile und hob den dunklen Kastenfarbstoff an. Nach einem Tag bemerkte ich jedoch eine grüne Tönung meiner Haare. Jeden Tag wird es schlimmer und ich habe den Farbextraktor jetzt zweimal benutzt, mit den gleichen Ergebnissen. Meine Haare werden auch dunkler, wo die Boxfarbe war. Dies ist ein großartiges Produkt, es scheint einfach nicht von Dauer zu sein.	yes
don't believe the hype	glauben Sie dem Hype nicht	yes
Too many five-star reviews on this novel need to be tempered by some more realistic assessments. I tried reading it but I just found the language flat. the "freshwater" metaphor and the many descriptions of the womb like a river and the baby like a fish seemed forced, hackneyed, and contrived. I skipped ahead and it looked like all I was going to find was a campus drama.	Zu viele Fünf-Sterne-Rezensionen zu diesem Roman müssen durch realistischere Einschätzungen gemildert werden. Ich habe versucht, es zu lesen, aber ich habe gerade die Sprache flach gefunden. die Metapher "Süßwasser" und die vielen Beschreibungen des Mutterleibes wie ein Fluss und des Babys wie ein Fisch wirkten erzwungen, abgedroschen und erfunden. Ich sprang voraus und es sah so aus, als ob alles, was ich finden würde, ein Campus-Drama wäre.	yes
I give this book 10 stars! Excellent read!! I absolutely loved the book!! I’ve adopted 4 Siamese cats from Siri over the years and everyone of them were absolute loves. Once you start to read this book, it’s hard to put down. Funny, witty and very entertaining!! Siri has gone above and beyond in her efforts to rescue cats (mainly Siamese)!!	Ich gebe diesem Buch 10 Sterne! Ausgezeichnete Lektüre!! Ich habe das Buch absolut geliebt!! Ich habe im Laufe der Jahre 4 siamesische Katzen von Siri adoptiert und alle von ihnen waren absolute Lieben. Wenn man erst einmal anfängt, dieses Buch zu lesen, ist es schwer aus der Hand zu legen. Witzig, witzig und sehr unterhaltsam!! Siri hat bei ihren Bemühungen, Katzen (hauptsächlich Siamesen) zu retten, alles gegeben!!	yes
I really Like this ring light! It is wonderful for the price and it gets the job done! The only issue is the light bulb heats up too fast and the light goes out, so I have to turn it off wait for a while then turn it back on. I don't think that is supposed to happen...I don't know if I have a defective light or what, but it is a very nice ring light besides the overheating.	Ich mag dieses Ringlicht wirklich sehr! Es ist wunderbar für den Preis und es erledigt die Arbeit! Das einzige Problem ist, dass sich die Glühbirne zu schnell aufheizt und das Licht ausgeht, Also muss ich sie ausschalten, eine Weile warten und dann wieder einschalten. Ich glaube nicht, dass das passieren soll...Ich weiß nicht, ob ich ein defektes Licht habe oder was, aber es ist ein sehr schönes Ringlicht neben der Überhitzung.	yes
Confusing storyline	Verwirrende Handlung	yes
The book was hard to keep up with as it jumped around a lot. Also the title doesn’t fit the story. The author indicated several people were infected by this alien, however left out may details on when or how it happened. I was confused at times and had to go back and re read a lot to make sure I didn’t miss anything.	Das Buch war schwer zu halten, da es viel herumsprang. Auch der Titel passt nicht zur Geschichte. Der Autor gab an, dass mehrere Personen von diesem Alien infiziert waren, ließ jedoch Details darüber aus, wann oder wie es passiert ist. Ich war manchmal verwirrt und musste zurückgehen und viel lesen, um sicherzugehen, dass ich nichts verpasste.	yes
Loved Collins... It took a while to warm up to Grady	Liebte Collins... Es dauerte eine Weile, bis sich Grady aufwärmte	yes
3 1/2 Stars Remedy is a brothers best friend romance as well as a second chance romance mixed into one. It's a unique story, and the hero (Grady) has to do everything to get Collins back and prove he's the guy for her. Three years ago, Grady and Collins had an amazing night together. Collins thought she was finally getting everything she dreamed of, her brothers best friend... but when she woke up alone the next morning, and never heard from her, things definitely changed. Now Grady is back, and he's not leaving, and he's doing everything in his power to prove to her why he left, and that he's not giving her up this time around. While I loved the premise of this story, and at times Grady, he really got on my nerves. I totally understand his reasoning for leaving that night, but to not even send a letter to Collins explaining himself? To leave her wondering and hurt for all those years, and then expect her to welcome him back with open arms? Was he delusional?! Collins was right to be upset, angry, hurt, etc. She was right to put up a fight with him when he wanted her back and to move forward. I admire her will power, because Grady was persistent. I loved Collins in this book, she was strong, and she guarded her heart, and I admired her for that. Sure she loved Grady, but she was scared, and hesitant to let him back in her life, who wouldn't be after what he did to her? Her character was definitely my favorite out of the two. She definitely let things go at the pace she wanted, and when she was ready to listen, she listened. There is a lot of angst in this book, and I did enjoy watching these two reconnect when Collins started to forgive Grady, I just wish Grady would have not come off as so whiney and would have been a little more understanding. He kept saying he understood, but at times he was a little too pushy to me, and then he was sweet towards the end. I ended up loving him just as much as Collins, but in the beginning of the book, I had a hard time reading his points of view because I couldn't connect with his character. The first part of this book, was not my favorite, but he second part? I adored, hence my rating. If you like second chance, and brothers best friend romances, you may really enjoy this book, I just had a hard time with Grady at first and how he handled some of the things he did.	3 1/2 Sterne Remedy ist sowohl eine Romanze mit dem besten Freund des Bruders als auch eine Romanze mit der zweiten Chance in einem. Es ist eine einzigartige Geschichte, und der Held (Grady) muss alles tun, um Collins zurückzuholen und zu beweisen, dass er der Richtige für sie ist. Vor drei Jahren hatten Grady und Collins eine tolle Nacht zusammen. Collins dachte, sie würde endlich alles bekommen, wovon sie träumte, die beste Freundin ihres Bruders... aber als sie am nächsten Morgen alleine aufwachte und nie von ihr hörte, änderten sich die Dinge definitiv. Jetzt ist Grady zurück und er geht nicht, und er tut alles in seiner Macht Stehende, um ihr zu beweisen, warum er gegangen ist und dass er sie diesmal nicht aufgibt. Während ich die Prämisse dieser Geschichte liebte und manchmal Grady, ging er mir wirklich auf die Nerven. Ich verstehe seine Gründe, in dieser Nacht zu gehen, vollkommen, aber nicht einmal einen Brief an Collins zu schicken, in dem er sich selbst erklärt? Sie all die Jahre verwundert und verletzt zu lassen und dann zu erwarten, dass sie ihn mit offenen Armen willkommen heißt? War er wahnhaft?! Collins hatte Recht, verärgert, wütend, verletzt usw. zu sein. Sie hatte Recht, sich mit ihm zu streiten, als er sie zurück haben wollte, und vorwärts zu gehen. Ich bewundere ihre Willenskraft, weil Grady hartnäckig war. Ich habe Collins in diesem Buch geliebt, sie war stark und sie hat ihr Herz beschützt, und dafür habe ich sie bewundert. Sicher, sie liebte Grady, aber sie hatte Angst und zögerte, ihn in ihr Leben zurückzulassen, wer wäre das nicht nach dem, was er ihr angetan hatte? Ihr Charakter war definitiv mein Favorit von den beiden. Sie ließ die Dinge definitiv in dem Tempo laufen, das sie wollte, und als sie bereit war zuzuhören, hörte sie zu. Es gibt eine Menge Angst in diesem Buch, und ich habe es genossen, diese beiden wieder zu sehen, als Collins anfing, Grady zu vergeben, Ich wünschte nur, Grady wäre nicht so weinerlich rübergekommen und wäre etwas verständnisvoller gewesen. Er sagte immer wieder, er verstehe, aber manchmal war er mir etwas zu aufdringlich, und dann war er gegen Ende süß. Am Ende liebte ich ihn genauso wie Collins, aber am Anfang des Buches fiel es mir schwer, seine Standpunkte zu lesen, weil ich mich nicht mit seinem Charakter verbinden konnte. Der erste Teil dieses Buches war nicht mein Favorit, aber der zweite Teil? Ich habe es geliebt, daher meine Bewertung. Wenn du Second Chance magst, und Brüder beste Freund Romanzen, Sie können dieses Buch wirklich genießen, Ich hatte zuerst nur Schwierigkeiten mit Grady und wie er mit einigen der Dinge umgegangen ist, die er getan hat.	no
He and Johnny Depp are amazing actors. Regarding his portrayal of Churchill	Er und Johnny Depp sind großartige Schauspieler. In Bezug auf seine Darstellung von Churchill	yes
Mr. Oldman has played and created many, different characters. It is very difficult to tell it is him. He and Johnny Depp are amazing actors. Regarding his portrayal of Churchill, was very well done. The compressed time frame from May 10 to the 26th was well presented with the clock 7 turning pages... The scenery and costumes were excellent. Is poignant with today's pair of demi-gods holding world political position. Worth a look several times...worth thoughtful rumination... many more times	Mr. Oldman hat viele verschiedene Charaktere gespielt und erschaffen. Es ist sehr schwer zu sagen, dass er es ist. Er und Johnny Depp sind großartige Schauspieler. In Bezug auf seine Darstellung von Churchill war er sehr gut gemacht. Der komprimierte Zeitrahmen vom 10. bis zum 26.Mai wurde mit dem Umblättern von 7 Seiten gut dargestellt... Die Kulissen und Kostüme waren ausgezeichnet. Ist ergreifend mit dem heutigen Paar von Halbgöttern, die eine weltpolitische Position innehaben. Mehrmals einen Blick wert...nachdenkliches Wiederkäuen wert... viele weitere Male	yes
Avoid Wifi connection- go Bluetooth! I purchased this for my wife in October, 2017. At the time, we were in the middle of relocating and living in a hotel. I couldn't get this scale to connect to the Wifi in the hotel. I decided to wait until we moved into our home and I could set up my own Wifi system. March 2018- I have set up my Wifi system and this scale still won't connect. Every time I try, I get the error message. Even when I am 10' away from the Wifi unit. I followed the YouTube setup video with no success. When I purchased the unit, I thought it would connect directly to my wife's phone (like Bluetooth). Instead, this scale uses the Wifi router to communicate to the phone. This system is limited to the router connection...which is usually not close to the bedroom unlike a cell phone! I wouldn't recommend this scale to anyone because of the Wifi connection. Instead, please look at systems that use Bluetooth for communication. I am replacing this with a Bluetooth connection scale.	Vermeiden Sie WiFi-Verbindung- gehen Sie Bluetooth! Ich habe das für meine Frau im Oktober 2017 gekauft. Zu der Zeit waren wir mitten im Umzug und wohnten in einem Hotel. Ich konnte diese Waage nicht dazu bringen, eine Verbindung zum WLAN im Hotel herzustellen. Ich beschloss zu warten, bis wir in unser Haus eingezogen sind und ich mein eigenes WLAN-System einrichten konnte. März 2018 - Ich habe mein WLAN-System eingerichtet und diese Waage verbindet sich immer noch nicht. Jedes Mal, wenn ich es versuche, erhalte ich die Fehlermeldung. Auch wenn ich 10 Minuten von der WLAN-Einheit entfernt bin. Ich habe das YouTube-Setup-Video ohne Erfolg verfolgt. Als ich das Gerät kaufte, dachte ich, es würde sich direkt mit dem Telefon meiner Frau verbinden (wie Bluetooth). Stattdessen verwendet diese Waage den WLAN-Router, um mit dem Telefon zu kommunizieren. Dieses System ist auf die Routerverbindung beschränkt...das ist normalerweise nicht in der Nähe des Schlafzimmers, im Gegensatz zu einem Handy! Ich würde diese Waage wegen der WLAN-Verbindung niemandem empfehlen. Schauen Sie sich stattdessen Systeme an, die Bluetooth für die Kommunikation verwenden. Ich ersetze dies durch eine Bluetooth-Verbindungsskala.	yes
Good, but would like to find something better	Gut, würde aber gerne etwas Besseres finden	yes
After a lot of research, I started using this product many years ago. It had the least amount of harmful ingredients, and still worked okay. However, it dries up so quickly that you end up using so much lube, which ends up costing a lot of money, as well as being too disruptive during sex. I've just been too lazy to look for a new product, but will start looking for one that is both harmless, works well, and not too costly.	Nach vielen Recherchen habe ich vor vielen Jahren angefangen, dieses Produkt zu verwenden. Es hatte die geringste Menge an schädlichen Inhaltsstoffen und funktionierte immer noch gut. Es trocknet jedoch so schnell aus, dass Sie am Ende so viel Gleitmittel verwenden, was am Ende viel Geld kostet und beim Sex zu störend ist. Ich war einfach zu faul, um nach einem neuen Produkt zu suchen, werde aber nach einem suchen, das sowohl harmlos als auch gut funktioniert und nicht zu teuer ist.	yes
The battery life is terrible on the one I bought on Amazon. Still can’t believe Logitech discontinued this remote, nothing else comes close in comparison. I absolutely LOVE this Harmony remote, this is my 4th one. Dog chewed up the first one, husband kneeled on the screen of the second one, and the third ones still working but there’s an elbow mark in the middle of the touch screen also courtesy of the hubby...bought this one as a back up and the screens great but the battery it came with holds a charge maybe for a couple days. My original (3rd one) keeps a charge for weeks at a time and I use my remote for everything.	Die Akkulaufzeit ist schrecklich bei der, die ich bei Amazon gekauft habe. Ich kann immer noch nicht glauben, dass Logitech diese Fernbedienung eingestellt hat, nichts anderes kommt dem vergleich nahe. Ich liebe diese Harmony-Fernbedienung absolut, dies ist meine 4. Fernbedienung. Der Hund hat den ersten zerkaut, der Ehemann kniete auf dem Bildschirm des zweiten, und die dritten arbeiten noch, aber in der Mitte des Touchscreens befindet sich ein Ellbogenfleck, ebenfalls mit freundlicher Genehmigung des Ehemanns...kaufte dieses als Backup und die Bildschirme waren großartig, aber der mitgelieferte Akku hält eine Ladung vielleicht für ein paar Tage. Mein Original (3.) ist wochenlang aufgeladen und ich benutze meine Fernbedienung für alles.	yes
Broke in less than a week	Brach in weniger als einer Woche ein	yes
I like the product it’s a nice size and color! Unfortunately only had it a week and opened the one door and it cracked the top of the wood piece! I’m really disappointed! It’s all assembled and I don’t have the box anymore so how could I even think about sending it back?! My husband did try and fix it with wood glue but sadly that didn’t work either! The door popped right out again!!	Ich mag das Produkt, es hat eine schöne Größe und Farbe! Leider hatte es nur eine Woche und öffnete die eine Tür und es knackte die Oberseite des Holzstücks! Ich bin wirklich enttäuscht! Es ist alles zusammengebaut und ich habe die Box nicht mehr, also wie könnte ich überhaupt daran denken, sie zurückzuschicken?! Mein Mann hat versucht, es mit Holzleim zu reparieren, aber leider hat das auch nicht funktioniert! Die Tür sprang sofort wieder auf!!	yes
Not too easy to assemble plus.... It’s a nice looking piece of furniture when assembled, but assembly was difficult. Some of the letter markings were incorrectly marked so I had to try and figure out on my own The screws they supplied to attach the floor and side panels all cracked. I had to go out and purchase corner brackets to make sure they stayed together. Also the glass panel doors are out of line and don’t match evenly. This alignment prevents one of the doors from staying closed as the magnet to keep the door closed is out of line. Still haven’t figured out to align them.	Nicht zu einfach zu montieren plus.... Es ist ein gut aussehendes Möbelstück, wenn es zusammengebaut ist, aber die Montage war schwierig. Einige der Buchstabenmarkierungen waren falsch markiert, so dass ich selbst versuchen musste, die mitgelieferten Schrauben zur Befestigung des Bodens und der Seitenwände selbst herauszufinden. Ich musste rausgehen und Eckwinkel kaufen, um sicherzustellen, dass sie zusammen blieben. Auch die Glasplattentüren sind aus der Reihe und passen nicht gleichmäßig zusammen. Diese Ausrichtung verhindert, dass eine der Türen geschlossen bleibt, da der Magnet, der die Tür geschlossen hält, nicht in der richtigen Linie ist. Ich habe immer noch nicht herausgefunden, sie auszurichten.	yes
BAD CODE PRINTED ON THE TOP OF THE POD	FEHLERHAFTER CODE AUF DER OBERSEITE DES PODS AUFGEDRUCKT	yes
I purchased these in February. Recently I tried to use them and unfortunately each time I try one my Keurig machine gives me an error message that the pod is not compatible with my machine. I have been using Donut Shop pods in my machine since I first purchased it and have never had a problem. Upon closer examination of the coffee pod, I noticed that the code printed on the top of the pod isn't very legible so I can only assume that I have a bad box. I purchased a box of 72 which is 6 boxes of 12 each. I have even tried one from each of the 6 boxes and keep getting the same error message. I know it's not my machine because other pods I try work just fine. It's only out of this shipment that I am having this issue. Very disappointing since my return window has expired. UPDATE: I talked to a customer representative who refunded by money. Thank you AMAZON for your wonderful customer support!	Ich habe diese im Februar gekauft. Kürzlich habe ich versucht, sie zu verwenden, und leider gibt mir jedes Mal, wenn ich eine meiner Keurig-Maschinen ausprobiere, eine Fehlermeldung, dass der Pod nicht mit meiner Maschine kompatibel ist. Ich benutze Donut Shop Pods in meiner Maschine, seit ich sie zum ersten Mal gekauft habe und hatte nie ein Problem. Bei näherer Betrachtung der Kaffeepads ist mir aufgefallen, dass der oben auf der Kapsel aufgedruckte Code nicht gut lesbar ist, sodass ich nur davon ausgehen kann, dass ich eine schlechte Box habe. Ich habe eine Schachtel mit 72 gekauft, das sind 6 Schachteln mit je 12. Ich habe sogar eine aus jeder der 6 Boxen ausprobiert und erhalte immer wieder die gleiche Fehlermeldung. Ich weiß, dass es nicht meine Maschine ist, weil andere Pods, die ich versuche, einwandfrei funktionieren. Es ist nur aus dieser Sendung, dass ich dieses Problem habe. Sehr enttäuschend, da mein Rückgabefenster abgelaufen ist. UPDATE: Ich habe mit einem Kundenvertreter gesprochen, der Geld zurückerstattet hat. Vielen Dank an AMAZON für Ihren wunderbaren Kundensupport!	yes
Sweetener on the go. Such a convenience! It is really nice to have my favorite sugar alternative packaged in little take along packets! I LOVE swerve, and it is so convenient to have these to throw in my purse for dining out, or to use at a friend’s house. While they are a bit pricey, I cannot stand Equal or the pink stuff in my iced tea. Swerve or nothing, so i am thrilled to have my sweetener on the go!	Süßstoff für unterwegs. So eine Bequemlichkeit! Es ist wirklich schön, meine Lieblingszuckeralternative in kleinen Mitnahmepäckchen verpackt zu haben! Ich LIEBE Swerve, und es ist so praktisch, diese in meine Handtasche zu werfen, um auswärts zu essen oder bei einem Freund zu Hause zu verwenden. Während sie ein bisschen teuer sind, kann ich nicht gleich stehen oder das rosa Zeug in meinem Eistee. Ausweichen oder nichts, also freue ich mich, meinen Süßstoff unterwegs zu haben!	yes
Doesn't actually do any air "cleaning" Bought this as a humidifier, the "air cleaning" part is actually false advertising; depending on how hard your water is, sediment does accumulate in the bottom, but none of that is any dust in your home unless you live in a coal mine or something. As a humidifier, I would rate it as slightly less effective than a wick type humidifier with the same fan size. The advantage is that it doesn't consume wicks. Given the additional cost of the unit, you probably have to run it for about 5 years to make the difference up. It does have a fairly large water capacity for its size, since the 'tank' is integral to the unit, and it's low power (although no better than a wick type). It is also fairly easy to clean, although the plastic disks can't really be serviced since the disk unit can't be disassembled. However, for German engineering, the build quality isn't great. I've had mine for a year now, which would be about six months of cold weather run time, and the unit has developed a very annoying rattling noise from the fan assembly. My guess would be the fan bearings, so I'm just waiting for complete failure to happen here. As noted by someone else, any repairs are almost equivalent to just buying a new wick humidifier. tl; dr - not worth the extra cost, you are better off with a wick humidifier.	Macht eigentlich keine Luft "Reinigung" Kaufte dies als Luftbefeuchter, Der Teil "Luftreinigung" ist eigentlich falsche Werbung; Je nachdem, wie hart Ihr Wasser ist, sammeln sich Sedimente im Boden an, aber nichts davon ist Staub in Ihrem Haus, es sei denn, Sie wohnen in einer Kohlengrube oder so. Als Luftbefeuchter würde ich ihn als etwas weniger effektiv einstufen als einen Dochtbefeuchter mit der gleichen Lüftergröße. Der Vorteil ist, dass es keine Dochte verbraucht. Angesichts der zusätzlichen Kosten für das Gerät müssen Sie es wahrscheinlich etwa 5 Jahre lang betreiben, um den Unterschied auszugleichen. Es hat eine ziemlich große Wasserkapazität für seine Größe, da der 'Tank' in das Gerät integriert ist und eine geringe Leistung aufweist (obwohl nicht besser als ein Dochttyp). Es ist auch ziemlich einfach zu reinigen, obwohl die Kunststoffscheiben nicht wirklich gewartet werden können, da die Scheibeneinheit nicht zerlegt werden kann. Für deutsche Ingenieurskunst ist die Verarbeitungsqualität jedoch nicht großartig. Ich habe meine jetzt seit einem Jahr, was ungefähr sechs Monaten Laufzeit bei kaltem Wetter entspricht, und das Gerät hat ein sehr störendes Klappergeräusch von der Lüfterbaugruppe entwickelt. Meine Vermutung wären die Lüfterlager, also warte ich nur darauf, dass hier ein kompletter Ausfall passiert. Wie von jemand anderem bemerkt, sind Reparaturen fast gleichbedeutend mit dem Kauf eines neuen Dochtbefeuchters. tl; dr - die zusätzlichen Kosten nicht wert, mit einem Dochtbefeuchter sind Sie besser dran.	yes
I guess it was easier to break than they thought. I am giving this product a 3 star do to the fact when I got it in it was broken already inside. Once I examined it I realized whoever put it in the box put it in there broken, This could have either been the manufacturers packers or for the manufacturers sake the problem could possibly be that a buyer returned the item and claimed they just didn't want it or didn't need it and Amazon possibly did not do a good enough quality check when it came back. In all fairness the buyer couldn't have said it was broken because then Amazon wouldn't have taken it back which is good especially with this kind of product either way though I am the one who got stuck with someones negligence. I did however get my money back so after thinking about it and discussing it with my spouse I have decided to give this buyer another chance. With that said I will only update my rating to a higher star depending on how customer service handles this post (by at least addressing it) and if the item comes in great shape, actually has the opportunity to do what it does, and works well doing what it is supposed to do.	Ich denke, es war leichter zu brechen, als sie dachten. Ich gebe diesem Produkt eine 3-Sterne-Bewertung, da es bereits innen kaputt war, als ich es hineingebracht habe. Nachdem ich es untersucht hatte, wurde mir klar, dass derjenige, der es in die Schachtel gelegt hatte, es kaputt hineingelegt hatte. Dies könnten entweder die Hersteller-Packer gewesen sein oder um der Hersteller willen könnte das Problem möglicherweise darin bestehen, dass ein Käufer den Artikel zurücksandte und behauptete, er wolle es einfach nicht oder brauchte es nicht und Amazon hat möglicherweise keine ausreichende Qualitätskontrolle durchgeführt, als es zurückkam. Fairerweise hätte der Käufer nicht sagen können, dass es kaputt ist, denn dann hätte Amazon es nicht zurückgenommen, was besonders bei dieser Art von Produkt so oder so gut ist, obwohl ich derjenige bin, der bei jemandem fahrlässig hängen geblieben ist. Ich habe jedoch mein Geld zurückbekommen, also nachdem ich darüber nachgedacht und mit meinem Ehepartner darüber gesprochen habe, habe ich beschlossen, diesem Käufer eine weitere Chance zu geben. Nachdem dies gesagt wurde, werde ich meine Bewertung nur auf einen höheren Stern aktualisieren, abhängig davon, wie der Kundenservice mit diesem Beitrag umgeht (indem er ihn zumindest anspricht) und ob der Artikel in einem großartigen Zustand ist, tatsächlich die Möglichkeit hat, das zu tun, was er tut, und funktioniert gut tun, was es tun soll.	yes
Easy to install????? Overall I am quite satisfied with this purchase but it was not that easy for me to install. I tried installing both "bells" into the plugged in transmitter several times without any luck. I was about ready to return it as not working but I thought I would give it one more try and check the batteries in the bells. Voila...there were little plastic tabs sticking out from the battery covers which I pulled on and out came the plastic piece which was covering the battery and stopping it from working. After I removed these pieces of plastic the bells worked just fine and I was completely happy with this purchase. The odd thing is that in the users instruction booklet there is no mention of the plastic over the battery which must be removed for the bell to work. It would have been allot less frustrating if they mentioned this and I didn't think the problem was that I wasn't completing the installation correctly. It's a good product with a wide variety of rings, chimes and tunes you can choose and it's easy to change whenever you want. One thing they ask in rating this bell is how "weatherproof" it is. I can't comment on this because it was installed July 5th 2019 and we probably won't be able to comment on how weatherproof it is until next rainy season...probably in November.	Einfach zu installieren????? Insgesamt bin ich mit diesem Kauf sehr zufrieden, aber die Installation war für mich nicht so einfach. Ich habe mehrmals versucht, beide "Glocken" ohne Glück in den eingesteckten Sender einzubauen. Ich war kurz davor, es als nicht funktionierend zurückzugeben, aber ich dachte, ich würde es noch einmal versuchen und die Batterien in den Glocken überprüfen. Voila...aus den Batterieabdeckungen ragten kleine Plastiklaschen heraus, die ich aufzog, und heraus kam das Plastikteil, das die Batterie bedeckte und sie daran hinderte zu funktionieren. Nachdem ich diese Plastikstücke entfernt hatte, funktionierten die Glocken einwandfrei und ich war mit diesem Kauf rundum zufrieden. Das Seltsame ist, dass in der Gebrauchsanweisung des Benutzers der Kunststoff über der Batterie nicht erwähnt wird, der entfernt werden muss, damit die Glocke funktioniert. Es wäre viel weniger frustrierend gewesen, wenn sie das erwähnt hätten und ich dachte nicht, dass das Problem darin bestand, dass ich die Installation nicht korrekt abgeschlossen habe. Es ist ein gutes Produkt mit einer Vielzahl von Ringen, Glockenspielen und Melodien, die Sie auswählen können, und es ist einfach zu ändern, wann immer Sie möchten. Eine Sache, die sie bei der Bewertung dieser Glocke fragen, ist, wie "wetterfest" sie ist. Ich kann das nicht kommentieren, weil es am 5. Juli 2019 installiert wurde und wir wahrscheinlich erst in der nächsten Regenzeit sagen können, wie wetterfest es ist...wahrscheinlich im November.	yes
